Store,Date,Weekly_Sales,Month,Year
5,2012-10-12,325345.41,October,2012
5,2012-10-19,313358.15,October,2012
5,2012-10-26,319550.77,October,2012
6,2010-02-05,1652635.1,February,2010
6,2010-02-12,1606283.86,February,2010
6,2010-02-19,1567138.07,February,2010
6,2010-02-26,1432953.21,February,2010
6,2010-03-05,1601348.82,March,2010
6,2010-03-12,1558621.36,March,2010
6,2010-03-19,1693058.91,March,2010
6,2010-03-26,1472033.38,March,2010
6,2010-04-02,1770333.9,April,2010
6,2010-04-09,1667181.82,April,2010
6,2010-04-16,1519846.36,April,2010
6,2010-04-23,1540435.99,April,2010
6,2010-04-30,1498080.16,April,2010
6,2010-05-07,1619920.04,May,2010
6,2010-05-14,1524059.4,May,2010
6,2010-05-21,1531938.44,May,2010
6,2010-05-28,1644470.66,May,2010
6,2010-06-04,1857380.09,June,2010
6,2010-06-11,1685652.35,June,2010
6,2010-06-18,1677248.24,June,2010
6,2010-06-25,1640681.88,June,2010
6,2010-07-02,1759777.25,July,2010
6,2010-07-09,1690317.99,July,2010
6,2010-07-16,1560120.8,July,2010
6,2010-07-23,1585240.92,July,2010
6,2010-07-30,1532308.78,July,2010
6,2010-08-06,1633241.59,August,2010
6,2010-08-13,1547654.98,August,2010
6,2010-08-20,1539930.5,August,2010
6,2010-08-27,1450766.12,August,2010
6,2010-09-03,1510925.32,September,2010
6,2010-09-10,1424225.44,September,2010
6,2010-09-17,1308537.75,September,2010
6,2010-09-24,1275591.84,September,2010
6,2010-10-01,1328468.89,October,2010
6,2010-10-08,1360317.9,October,2010
6,2010-10-15,1344580.92,October,2010
6,2010-10-22,1332716.53,October,2010
6,2010-10-29,1385323.7,October,2010
6,2010-11-05,1505442.15,November,2010
6,2010-11-12,1495536.46,November,2010
6,2010-11-19,1518841.45,November,2010
6,2010-11-26,2267452.4,November,2010
6,2010-12-03,1677067.24,December,2010
6,2010-12-10,1834737.58,December,2010
6,2010-12-17,2090268.95,December,2010
6,2010-12-24,2727575.18,December,2010
6,2010-12-31,1464050.02,December,2010
6,2011-01-07,1350441.68,January,2011
6,2011-01-14,1306194.55,January,2011
6,2011-01-21,1261253.18,January,2011
6,2011-01-28,1287034.7,January,2011
6,2011-02-04,1514999.17,February,2011
6,2011-02-11,1486920.17,February,2011
6,2011-02-18,1572117.54,February,2011
6,2011-02-25,1422600.43,February,2011
6,2011-03-04,1502617.99,March,2011
6,2011-03-11,1494497.39,March,2011
6,2011-03-18,1685375.47,March,2011
6,2011-03-25,1438465.81,March,2011
6,2011-04-01,1459276.77,April,2011
6,2011-04-08,1534594.0,April,2011
6,2011-04-15,1448797.02,April,2011
6,2011-04-22,1639358.93,April,2011
6,2011-04-29,1479249.9,April,2011
6,2011-05-06,1504651.57,May,2011
6,2011-05-13,1453185.65,May,2011
6,2011-05-20,1382783.83,May,2011
6,2011-05-27,1523979.11,May,2011
6,2011-06-03,1705506.29,June,2011
6,2011-06-10,1598643.65,June,2011
6,2011-06-17,1622150.33,June,2011
6,2011-06-24,1543365.9,June,2011
6,2011-07-01,1694551.15,July,2011
6,2011-07-08,1709373.62,July,2011
6,2011-07-15,1526801.24,July,2011
6,2011-07-22,1526506.08,July,2011
6,2011-07-29,1483991.05,July,2011
6,2011-08-05,1601584.57,August,2011
6,2011-08-12,1484995.38,August,2011
6,2011-08-19,1493544.04,August,2011
6,2011-08-26,1420405.41,August,2011
6,2011-09-02,1481618.74,September,2011
6,2011-09-09,1483574.38,September,2011
6,2011-09-16,1351407.79,September,2011
6,2011-09-23,1336044.75,September,2011
6,2011-09-30,1307551.92,September,2011
6,2011-10-07,1481739.2,October,2011
6,2011-10-14,1386520.99,October,2011
6,2011-10-21,1417922.37,October,2011
6,2011-10-28,1419445.12,October,2011
6,2011-11-04,1523420.38,November,2011
6,2011-11-11,1536176.54,November,2011
6,2011-11-18,1524390.07,November,2011
6,2011-11-25,2249811.55,November,2011
6,2011-12-02,1688531.34,December,2011
6,2011-12-09,1903385.14,December,2011
6,2011-12-16,2034695.56,December,2011
6,2011-12-23,2644633.02,December,2011
6,2011-12-30,1598080.52,December,2011
6,2012-01-06,1395339.71,January,2012
6,2012-01-13,1344243.17,January,2012
6,2012-01-20,1326255.7,January,2012
6,2012-01-27,1315610.66,January,2012
6,2012-02-03,1496305.78,February,2012
6,2012-02-10,1620603.92,February,2012
6,2012-02-17,1632616.09,February,2012
6,2012-02-24,1465187.71,February,2012
6,2012-03-02,1550385.65,March,2012
6,2012-03-09,1569304.4,March,2012
6,2012-03-16,1748010.29,March,2012
6,2012-03-23,1495143.62,March,2012
6,2012-03-30,1508933.26,March,2012
6,2012-04-06,1840131.19,April,2012
6,2012-04-13,1616394.45,April,2012
6,2012-04-20,1456073.24,April,2012
6,2012-04-27,1456221.1,April,2012
6,2012-05-04,1543461.12,May,2012
6,2012-05-11,1517075.67,May,2012
6,2012-05-18,1513635.64,May,2012
6,2012-05-25,1603793.42,May,2012
6,2012-06-01,1681121.38,June,2012
6,2012-06-08,1696619.52,June,2012
6,2012-06-15,1642247.48,June,2012
6,2012-06-22,1618272.25,June,2012
6,2012-06-29,1648863.46,June,2012
6,2012-07-06,1876359.39,July,2012
6,2012-07-13,1588142.26,July,2012
6,2012-07-20,1574361.97,July,2012
6,2012-07-27,1513229.16,July,2012
6,2012-08-03,1627274.93,August,2012
6,2012-08-10,1588380.73,August,2012
6,2012-08-17,1543049.52,August,2012
6,2012-08-24,1501095.49,August,2012
6,2012-08-31,1577439.81,August,2012
6,2012-09-07,1608077.01,September,2012
6,2012-09-14,1375166.86,September,2012
6,2012-09-21,1425603.65,September,2012
6,2012-09-28,1369131.46,September,2012
6,2012-10-05,1518177.71,October,2012
6,2012-10-12,1459396.84,October,2012
6,2012-10-19,1436883.99,October,2012
6,2012-10-26,1431426.34,October,2012
7,2010-02-05,496725.44,February,2010
7,2010-02-12,524104.92,February,2010
7,2010-02-19,506760.54,February,2010
7,2010-02-26,496083.24,February,2010
7,2010-03-05,491419.55,March,2010
7,2010-03-12,480452.1,March,2010
7,2010-03-19,574450.23,March,2010
7,2010-03-26,514731.6,March,2010
7,2010-04-02,561145.14,April,2010
7,2010-04-09,484263.25,April,2010
7,2010-04-16,406228.19,April,2010
7,2010-04-23,404751.25,April,2010
7,2010-04-30,373655.61,April,2010
7,2010-05-07,395453.83,May,2010
7,2010-05-14,372673.61,May,2010
7,2010-05-21,395195.65,May,2010
7,2010-05-28,442734.55,May,2010
7,2010-06-04,509183.22,June,2010
7,2010-06-11,498580.87,June,2010
7,2010-06-18,481144.09,June,2010
7,2010-06-25,553714.87,June,2010
7,2010-07-02,575570.77,July,2010
7,2010-07-09,593462.34,July,2010
7,2010-07-16,557166.35,July,2010
7,2010-07-23,570231.21,July,2010
7,2010-07-30,603547.16,July,2010
7,2010-08-06,643854.17,August,2010
7,2010-08-13,598185.4,August,2010
7,2010-08-20,582353.17,August,2010
7,2010-08-27,554309.24,August,2010
7,2010-09-03,532765.05,September,2010
7,2010-09-10,535769.32,September,2010
7,2010-09-17,489408.53,September,2010
7,2010-09-24,488008.83,September,2010
7,2010-10-01,448998.73,October,2010
7,2010-10-08,480239.88,October,2010
7,2010-10-15,463370.48,October,2010
7,2010-10-22,472450.81,October,2010
7,2010-10-29,465493.15,October,2010
7,2010-11-05,480512.44,November,2010
7,2010-11-12,507584.29,November,2010
7,2010-11-19,482528.36,November,2010
7,2010-11-26,835189.26,November,2010
7,2010-12-03,552811.62,December,2010
7,2010-12-10,599730.07,December,2010
7,2010-12-17,716388.81,December,2010
7,2010-12-24,1045124.88,December,2010
7,2010-12-31,729572.08,December,2010
7,2011-01-07,661163.94,January,2011
7,2011-01-14,547384.9,January,2011
7,2011-01-21,521539.46,January,2011
7,2011-01-28,513372.17,January,2011
7,2011-02-04,558027.77,February,2011
7,2011-02-11,559903.13,February,2011
7,2011-02-18,572387.47,February,2011
7,2011-02-25,546690.84,February,2011
7,2011-03-04,551378.39,March,2011
7,2011-03-11,558963.83,March,2011
7,2011-03-18,635014.69,March,2011
7,2011-03-25,559061.58,March,2011
7,2011-04-01,513409.67,April,2011
7,2011-04-08,500552.16,April,2011
7,2011-04-15,423380.14,April,2011
7,2011-04-22,466594.89,April,2011
7,2011-04-29,410429.73,April,2011
7,2011-05-06,407012.47,May,2011
7,2011-05-13,414094.05,May,2011
7,2011-05-20,424670.98,May,2011
7,2011-05-27,457216.87,May,2011
7,2011-06-03,542295.37,June,2011
7,2011-06-10,621099.95,June,2011
7,2011-06-17,610991.35,June,2011
7,2011-06-24,640043.97,June,2011
7,2011-07-01,704344.21,July,2011
7,2011-07-08,761793.94,July,2011
7,2011-07-15,642748.21,July,2011
7,2011-07-22,688043.96,July,2011
7,2011-07-29,653382.62,July,2011
7,2011-08-05,695392.84,August,2011
7,2011-08-12,670670.46,August,2011
7,2011-08-19,645156.21,August,2011
7,2011-08-26,629994.47,August,2011
7,2011-09-02,592355.24,September,2011
7,2011-09-09,613135.23,September,2011
7,2011-09-16,558981.45,September,2011
7,2011-09-23,536144.81,September,2011
7,2011-09-30,488880.26,September,2011
7,2011-10-07,525866.36,October,2011
7,2011-10-14,501959.19,October,2011
7,2011-10-21,558691.43,October,2011
7,2011-10-28,527339.52,October,2011
7,2011-11-04,564536.01,November,2011
7,2011-11-11,556015.59,November,2011
7,2011-11-18,539826.56,November,2011
7,2011-11-25,949075.87,November,2011
7,2011-12-02,591907.88,December,2011
7,2011-12-09,653845.45,December,2011
7,2011-12-16,720242.19,December,2011
7,2011-12-23,1059715.27,December,2011
7,2011-12-30,815915.52,December,2011
7,2012-01-06,713117.66,January,2012
7,2012-01-13,593875.46,January,2012
7,2012-01-20,578002.85,January,2012
7,2012-01-27,541037.98,January,2012
7,2012-02-03,580453.32,February,2012
7,2012-02-10,563460.77,February,2012
7,2012-02-17,620908.18,February,2012
7,2012-02-24,603041.14,February,2012
7,2012-03-02,551058.13,March,2012
7,2012-03-09,579166.5,March,2012
7,2012-03-16,669205.73,March,2012
7,2012-03-23,615997.29,March,2012
7,2012-03-30,583322.2,March,2012
7,2012-04-06,621425.98,April,2012
7,2012-04-13,517420.23,April,2012
7,2012-04-20,457340.06,April,2012
7,2012-04-27,467827.75,April,2012
7,2012-05-04,465198.89,May,2012
7,2012-05-11,460397.41,May,2012
7,2012-05-18,468428.3,May,2012
7,2012-05-25,532739.77,May,2012
7,2012-06-01,598495.02,June,2012
7,2012-06-08,642963.75,June,2012
7,2012-06-15,666942.02,June,2012
7,2012-06-22,687344.68,June,2012
7,2012-06-29,704335.41,June,2012
7,2012-07-06,805642.61,July,2012
7,2012-07-13,694150.89,July,2012
7,2012-07-20,686345.69,July,2012
7,2012-07-27,686365.4,July,2012
7,2012-08-03,680954.81,August,2012
7,2012-08-10,675926.3,August,2012
7,2012-08-17,642450.4,August,2012
7,2012-08-24,609099.37,August,2012
7,2012-08-31,586467.16,August,2012
7,2012-09-07,597876.55,September,2012
7,2012-09-14,541120.2,September,2012
7,2012-09-21,530842.25,September,2012
7,2012-09-28,525545.76,September,2012
7,2012-10-05,505830.56,October,2012
7,2012-10-12,503463.93,October,2012
7,2012-10-19,516424.83,October,2012
7,2012-10-26,495543.28,October,2012
8,2010-02-05,1004137.09,February,2010
8,2010-02-12,994801.4,February,2010
8,2010-02-19,963960.37,February,2010
8,2010-02-26,847592.11,February,2010
8,2010-03-05,881503.95,March,2010
8,2010-03-12,860336.16,March,2010
8,2010-03-19,839911.0,March,2010
8,2010-03-26,772539.12,March,2010
8,2010-04-02,914500.91,April,2010
8,2010-04-09,916033.92,April,2010
8,2010-04-16,882917.12,April,2010
8,2010-04-23,850440.26,April,2010
8,2010-04-30,778672.64,April,2010
8,2010-05-07,916820.96,May,2010
8,2010-05-14,873337.84,May,2010
8,2010-05-21,818333.21,May,2010
8,2010-05-28,868041.56,May,2010
8,2010-06-04,958225.41,June,2010
8,2010-06-11,914835.86,June,2010
8,2010-06-18,869922.56,June,2010
8,2010-06-25,814919.11,June,2010
8,2010-07-02,852333.75,July,2010
8,2010-07-09,845289.77,July,2010
8,2010-07-16,848630.57,July,2010
8,2010-07-23,785515.88,July,2010
8,2010-07-30,787295.09,July,2010
8,2010-08-06,893399.77,August,2010
8,2010-08-13,867919.21,August,2010
8,2010-08-20,870676.44,August,2010
8,2010-08-27,888816.78,August,2010
8,2010-09-03,899036.47,September,2010
8,2010-09-10,831425.2,September,2010
8,2010-09-17,836707.85,September,2010
8,2010-09-24,773725.08,September,2010
8,2010-10-01,804105.49,October,2010
8,2010-10-08,870349.86,October,2010
8,2010-10-15,826546.96,October,2010
8,2010-10-22,836419.14,October,2010
8,2010-10-29,830756.76,October,2010
8,2010-11-05,927266.34,November,2010
8,2010-11-12,911538.98,November,2010
8,2010-11-19,885608.04,November,2010
8,2010-11-26,1261693.16,November,2010
8,2010-12-03,952766.93,December,2010
8,2010-12-10,1069061.63,December,2010
8,2010-12-17,1220579.55,December,2010
8,2010-12-24,1511641.09,December,2010
8,2010-12-31,773586.49,December,2010
8,2011-01-07,873065.23,January,2011
8,2011-01-14,809646.66,January,2011
8,2011-01-21,822668.23,January,2011
8,2011-01-28,782256.66,January,2011
8,2011-02-04,944594.78,February,2011
8,2011-02-11,996147.39,February,2011
8,2011-02-18,1065108.64,February,2011
8,2011-02-25,917317.15,February,2011
8,2011-03-04,935266.43,March,2011
8,2011-03-11,900387.29,March,2011
8,2011-03-18,898289.14,March,2011
8,2011-03-25,827968.36,March,2011
8,2011-04-01,878762.3,April,2011
8,2011-04-08,949825.83,April,2011
8,2011-04-15,908278.74,April,2011
8,2011-04-22,937473.13,April,2011
8,2011-04-29,855014.77,April,2011
8,2011-05-06,941457.34,May,2011
8,2011-05-13,895763.41,May,2011
8,2011-05-20,836049.89,May,2011
8,2011-05-27,857939.41,May,2011
8,2011-06-03,929222.16,June,2011
8,2011-06-10,897309.41,June,2011
8,2011-06-17,922048.41,June,2011
8,2011-06-24,864881.24,June,2011
8,2011-07-01,883683.35,July,2011
8,2011-07-08,861965.12,July,2011
8,2011-07-15,849925.37,July,2011
8,2011-07-22,829902.42,July,2011
8,2011-07-29,807082.19,July,2011
8,2011-08-05,892393.77,August,2011
8,2011-08-12,856796.1,August,2011
8,2011-08-19,895066.5,August,2011
8,2011-08-26,912542.82,August,2011
8,2011-09-02,891387.14,September,2011
8,2011-09-09,848358.09,September,2011
8,2011-09-16,870971.82,September,2011
8,2011-09-23,806444.29,September,2011
8,2011-09-30,809049.37,September,2011
8,2011-10-07,929976.55,October,2011
8,2011-10-14,863188.26,October,2011
8,2011-10-21,905984.49,October,2011
8,2011-10-28,876712.31,October,2011
8,2011-11-04,947815.05,November,2011
8,2011-11-11,917088.48,November,2011
8,2011-11-18,897032.19,November,2011
8,2011-11-25,1235163.86,November,2011
8,2011-12-02,986601.46,December,2011
8,2011-12-09,1051922.95,December,2011
8,2011-12-16,1118163.94,December,2011
8,2011-12-23,1462254.05,December,2011
8,2011-12-30,858572.22,December,2011
8,2012-01-06,872113.23,January,2012
8,2012-01-13,817661.76,January,2012
8,2012-01-20,813954.82,January,2012
8,2012-01-27,778178.53,January,2012
8,2012-02-03,927610.69,February,2012
8,2012-02-10,1021400.42,February,2012
8,2012-02-17,1096232.89,February,2012
8,2012-02-24,928537.54,February,2012
8,2012-03-02,952264.91,March,2012
8,2012-03-09,960115.56,March,2012
8,2012-03-16,921178.39,March,2012
8,2012-03-23,874223.25,March,2012
8,2012-03-30,905935.29,March,2012
8,2012-04-06,1046816.59,April,2012
8,2012-04-13,909989.45,April,2012
8,2012-04-20,872288.46,April,2012
8,2012-04-27,879448.25,April,2012
8,2012-05-04,937232.09,May,2012
8,2012-05-11,920128.89,May,2012
8,2012-05-18,913922.01,May,2012
8,2012-05-25,895157.44,May,2012
8,2012-06-01,921161.2,June,2012
8,2012-06-08,928820.0,June,2012
8,2012-06-15,916918.7,June,2012
8,2012-06-22,899449.65,June,2012
8,2012-06-29,878298.22,June,2012
8,2012-07-06,936205.5,July,2012
8,2012-07-13,890488.01,July,2012
8,2012-07-20,888834.07,July,2012
8,2012-07-27,838227.52,July,2012
8,2012-08-03,897076.73,August,2012
8,2012-08-10,930745.69,August,2012
8,2012-08-17,896613.19,August,2012
8,2012-08-24,936373.65,August,2012
8,2012-08-31,976137.73,August,2012
8,2012-09-07,932160.37,September,2012
8,2012-09-14,883569.38,September,2012
8,2012-09-21,857796.45,September,2012
8,2012-09-28,884724.41,September,2012
8,2012-10-05,976436.02,October,2012
8,2012-10-12,927511.99,October,2012
8,2012-10-19,900309.75,October,2012
8,2012-10-26,891671.44,October,2012
9,2010-02-05,549505.55,February,2010
9,2010-02-12,552677.48,February,2010
9,2010-02-19,511327.9,February,2010
9,2010-02-26,473773.27,February,2010
9,2010-03-05,507297.88,March,2010
9,2010-03-12,494145.8,March,2010
9,2010-03-19,485744.61,March,2010
9,2010-03-26,484946.56,March,2010
9,2010-04-02,545206.32,April,2010
9,2010-04-09,529384.31,April,2010
9,2010-04-16,485764.32,April,2010
9,2010-04-23,488683.57,April,2010
9,2010-04-30,491723.42,April,2010
9,2010-05-07,526128.61,May,2010
9,2010-05-14,492792.8,May,2010
9,2010-05-21,506274.94,May,2010
9,2010-05-28,558143.53,May,2010
9,2010-06-04,586061.46,June,2010
9,2010-06-11,522715.68,June,2010
9,2010-06-18,513073.87,June,2010
9,2010-06-25,509263.28,June,2010
9,2010-07-02,528832.54,July,2010
9,2010-07-09,485389.15,July,2010
9,2010-07-16,474030.51,July,2010
9,2010-07-23,462676.5,July,2010
9,2010-07-30,468675.19,July,2010
9,2010-08-06,522815.45,August,2010
9,2010-08-13,481897.98,August,2010
9,2010-08-20,499325.38,August,2010
9,2010-08-27,506789.66,August,2010
9,2010-09-03,511049.06,September,2010
9,2010-09-10,484835.2,September,2010
9,2010-09-17,463448.59,September,2010
9,2010-09-24,452905.22,September,2010
9,2010-10-01,495692.19,October,2010
9,2010-10-08,505069.21,October,2010
9,2010-10-15,454769.68,October,2010
9,2010-10-22,466322.76,October,2010
9,2010-10-29,508801.61,October,2010
9,2010-11-05,517869.97,November,2010
9,2010-11-12,520846.68,November,2010
9,2010-11-19,519823.3,November,2010
9,2010-11-26,768070.53,November,2010
9,2010-12-03,578164.82,December,2010
9,2010-12-10,618121.82,December,2010
9,2010-12-17,685243.2,December,2010
9,2010-12-24,873347.55,December,2010
9,2010-12-31,459770.85,December,2010
9,2011-01-07,490981.78,January,2011
9,2011-01-14,458086.69,January,2011
9,2011-01-21,454021.69,January,2011
9,2011-01-28,463561.48,January,2011
9,2011-02-04,544612.28,February,2011
9,2011-02-11,555279.02,February,2011
9,2011-02-18,610985.56,February,2011
9,2011-02-25,513107.2,February,2011
9,2011-03-04,542016.18,March,2011
9,2011-03-11,517783.5,March,2011
9,2011-03-18,515226.11,March,2011
9,2011-03-25,497488.4,March,2011
9,2011-04-01,520962.14,April,2011
9,2011-04-08,561625.92,April,2011
9,2011-04-15,528420.28,April,2011
9,2011-04-22,549502.11,April,2011
9,2011-04-29,532226.2,April,2011
9,2011-05-06,545251.1,May,2011
9,2011-05-13,539126.0,May,2011
9,2011-05-20,518266.9,May,2011
9,2011-05-27,553834.04,May,2011
9,2011-06-03,587004.29,June,2011
9,2011-06-10,550076.32,June,2011
9,2011-06-17,558671.14,June,2011
9,2011-06-24,538745.93,June,2011
9,2011-07-01,537064.03,July,2011
9,2011-07-08,535983.13,July,2011
9,2011-07-15,512834.04,July,2011
9,2011-07-22,491449.94,July,2011
9,2011-07-29,471449.98,July,2011
9,2011-08-05,554879.67,August,2011
9,2011-08-12,520284.79,August,2011
9,2011-08-19,540819.44,August,2011
9,2011-08-26,542663.53,August,2011
9,2011-09-02,544643.33,September,2011
9,2011-09-09,528784.86,September,2011
9,2011-09-16,500274.03,September,2011
9,2011-09-23,506743.78,September,2011
9,2011-09-30,508567.04,September,2011
9,2011-10-07,553836.98,October,2011
9,2011-10-14,529515.66,October,2011
9,2011-10-21,557075.21,October,2011
9,2011-10-28,548527.49,October,2011
9,2011-11-04,597855.07,November,2011
9,2011-11-11,594574.12,November,2011
9,2011-11-18,542414.27,November,2011
9,2011-11-25,814753.5,November,2011
9,2011-12-02,613115.21,December,2011
9,2011-12-09,630327.28,December,2011
9,2011-12-16,705557.97,December,2011
9,2011-12-23,905324.68,December,2011
9,2011-12-30,549788.36,December,2011
9,2012-01-06,519585.67,January,2012
9,2012-01-13,474964.6,January,2012
9,2012-01-20,480130.04,January,2012
9,2012-01-27,482451.21,January,2012
9,2012-02-03,549967.89,February,2012
9,2012-02-10,609736.12,February,2012
9,2012-02-17,658965.05,February,2012
9,2012-02-24,563578.79,February,2012
9,2012-03-02,619498.28,March,2012
9,2012-03-09,574955.95,March,2012
9,2012-03-16,550373.57,March,2012
9,2012-03-23,550791.32,March,2012
9,2012-03-30,574985.37,March,2012
9,2012-04-06,677885.99,April,2012
9,2012-04-13,578539.86,April,2012
9,2012-04-20,542819.03,April,2012
9,2012-04-27,550414.99,April,2012
9,2012-05-04,586289.08,May,2012
9,2012-05-11,592572.3,May,2012
9,2012-05-18,571463.93,May,2012
9,2012-05-25,547226.0,May,2012
9,2012-06-01,583648.59,June,2012
9,2012-06-08,582525.42,June,2012
9,2012-06-15,564606.1,June,2012
9,2012-06-22,562173.12,June,2012
9,2012-06-29,544770.7,June,2012
9,2012-07-06,578790.36,July,2012
9,2012-07-13,536537.64,July,2012
